0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:20:18 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:20:18 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:20:18 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:21:01 -0400] "GET /maven/ HTTP/1.1" 200 9830
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:21:01 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:21:01 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:21:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:21:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:23:29 -0400] "GET /maven/ HTTP/1.1" 200 9592
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:23:29 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:23:29 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:23:29 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:23:29 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:24:31 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 1020
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:24:32 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 7035
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:24:32 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:24:32 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:24:32 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:24:32 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:27:10 -0400] "GET /maven/ HTTP/1.1" 500 13385
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:27:25 -0400] "GET /maven/ HTTP/1.1" 200 7348
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:27:25 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:27:25 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:27:25 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:27:25 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:39:39 -0400] "GET /maven/ HTTP/1.1" 500 21144
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:41:46 -0400] "GET /maven/ HTTP/1.1" 500 21526
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:00 -0400] "GET /maven/ HTTP/1.1" 500 21545
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:02 -0400] "GET /maven/ HTTP/1.1" 500 21546
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:25 -0400] "GET /maven/ HTTP/1.1" 500 21885
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:47 -0400] "GET /maven/ HTTP/1.1" 200 7628
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:47 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 200 385971
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:47 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:47 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:47 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24936
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:43:58 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:00 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:05 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:58 -0400] "GET /maven/ HTTP/1.1" 200 7625
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:58 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:58 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:58 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:44:58 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:00 -0400] "GET /maven/ HTTP/1.1" 200 7625
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:00 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:00 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:00 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:00 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:03 -0400] "GET /maven/ HTTP/1.1" 200 7625
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:03 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 200 385971
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:03 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:03 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:45:03 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24936
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:47:53 -0400] "GET /maven/ HTTP/1.1" 500 21948
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:48:19 -0400] "GET /maven/ HTTP/1.1" 500 21948
127.0.0.1 - - [30/Mar/2018:17:48:48 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:48:48 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:48:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:48:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:48:55 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:48:55 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:48:58 -0400] "GET /maven/ HTTP/1.1" 500 21948
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:20 -0400] "GET /maven/ HTTP/1.1" 500 21948
127.0.0.1 - - [30/Mar/2018:17:49:23 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:23 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:23 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:17:49:54 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - SteveMcQueen [30/Mar/2018:17:49:54 -0400] "GET /manager/text/list HTTP/1.1" 200 446
127.0.0.1 - SteveMcQueen [30/Mar/2018:17:49:54 -0400] "GET /manager/text/list HTTP/1.1" 200 446
127.0.0.1 - SteveMcQueen [30/Mar/2018:17:49:55 -0400] "GET /manager/text/undeploy?path=/maven HTTP/1.1" 200 63
127.0.0.1 - SteveMcQueen [30/Mar/2018:17:49:58 -0400] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2Fsm6668%2FAppData%2FLocal%2FTemp%2Fcontext58283598604812262.xml&path=/maven HTTP/1.1" 200 61
127.0.0.1 - SteveMcQueen [30/Mar/2018:17:49:58 -0400] "GET /manager/text/start?path=/maven HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:58 -0400] "GET /maven HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:59 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:59 -0400] "GET /maven/ HTTP/1.1" 200 6995
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:59 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:59 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:49:59 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24936
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:47 -0400] "GET /maven/ HTTP/1.1" 200 6995
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:47 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:47 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:47 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:47 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:47 -0400] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:56 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 7005
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:56 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:56 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:56 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:50:56 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:01 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 7007
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:01 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:01 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:01 -0400] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/ HTTP/1.1" 200 6997
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:54:12 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:57:19 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:57:20 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 9567
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:57:20 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:57:20 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:57:20 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:17:57:20 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/ HTTP/1.1" 200 9713
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:02:50 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:13 -0400] "GET /maven/ HTTP/1.1" 200 9718
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:13 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:13 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:13 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:13 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:13 -0400] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:50 -0400] "GET /maven/ HTTP/1.1" 200 9748
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:50 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:50 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:50 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:50 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:04:50 -0400] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:00 -0400] "GET /maven/ HTTP/1.1" 200 9728
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:00 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:00 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:00 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:00 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:00 -0400] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:22 -0400] "GET /maven/ HTTP/1.1" 200 9711
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:22 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:22 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:22 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:22 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:22 -0400] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:52 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 9737
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:52 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:52 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:52 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:05:52 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/ HTTP/1.1" 200 9727
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:01 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:25 -0400] "POST /maven/CheckExercise.xhtml HTTP/1.1" 200 9737
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:25 -0400] "GET /maven/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:25 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:25 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:07:25 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
127.0.0.1 - - [30/Mar/2018:18:07:41 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:07:41 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:07:41 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:08:15 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:08:15 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:08:15 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:08:15 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [30/Mar/2018:18:08:15 -0400] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - SteveMcQueen [30/Mar/2018:18:08:15 -0400] "GET /manager/text/list HTTP/1.1" 200 446
127.0.0.1 - SteveMcQueen [30/Mar/2018:18:08:15 -0400] "GET /manager/text/list HTTP/1.1" 200 446
127.0.0.1 - SteveMcQueen [30/Mar/2018:18:08:16 -0400] "GET /manager/text/undeploy?path=/maven HTTP/1.1" 200 63
127.0.0.1 - SteveMcQueen [30/Mar/2018:18:08:19 -0400] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2Fsm6668%2FAppData%2FLocal%2FTemp%2Fcontext4044660022052179581.xml&path=/maven HTTP/1.1" 200 61
127.0.0.1 - SteveMcQueen [30/Mar/2018:18:08:19 -0400] "GET /manager/text/start?path=/maven HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:08:19 -0400] "GET /maven HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:08:20 -0400] "GET /maven/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:08:20 -0400] "GET /maven/javax.faces.resource/CheckExercise.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:08:20 -0400] "GET /maven/javax.faces.resource/CheckExercise.css.xhtml?ln=css HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [30/Mar/2018:18:08:20 -0400] "GET /maven/ HTTP/1.1" 200 7172
